household_id,month,days_in_billing_period,household_size,area_type,has_air_conditioning,num_appliances_in_household,monthly_budget_usd,electricity_rate_per_kwh,appliance_name,num_units,power_rating_watts,is_battery_powered,charge_hours_per_cycle,charges_per_month,max_usage_hours_per_day,avg_hours_used_per_day,total_monthly_hours,kwh_per_hour,monthly_kwh_consumption,appliance_monthly_cost_usd,appliance_priority,household_total_kwh,household_total_cost_usd,budget_remaining_usd,budget_exceeded,cost_share_pct,optimal_hours_per_day,optimal_monthly_cost_usd,whatif_add_appliance_new_total_cost,whatif_increase_usage_10pct_new_cost,whatif_budget_increase_20pct
67,2,30,5,urban,1,11,96.88,0.1338,Laptop,1,65,1,2.0,20.0,1.33,1.33,40.0,0.065,2.6,0.3479,2,2037.71,272.6456,-175.7656,1,0.13,1.33,0.347,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Coffee Maker,1,800,0,,,7.8,4.5,135.0,0.8,108.0,14.4504,3,2037.71,272.6456,-175.7656,1,5.3,3.2,10.2758,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Clothes Dryer,1,5000,0,,,6.6,3.5,105.0,5.0,525.0,70.245,3,2037.71,272.6456,-175.7656,1,25.76,2.49,49.9743,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Water Heater,1,4000,0,,,7.6,6.3,189.0,4.0,756.0,101.1528,1,2037.71,272.6456,-175.7656,1,37.1,2.24,35.9654,290.7086,299.9102,116.26
67,2,30,5,urban,1,11,96.88,0.1338,Electric Stove,1,2000,0,,,2.4,1.6,48.0,2.0,96.0,12.8448,1,2037.71,272.6456,-175.7656,1,4.71,0.57,4.576,290.7086,299.9102,116.26
68,1,28,5,urban,1,13,97.96,0.1382,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.9306,1,1864.334,257.651,-159.691,1,5.41,9.12,5.2936,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0622,2,1864.334,257.651,-159.691,1,0.02,1.61,0.0623,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,LED Lighting,2,120,0,,,9.9,8.9,498.4,0.12,29.904,4.1327,1,1864.334,257.651,-159.691,1,1.6,3.38,1.5695,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.0746,3,1864.334,257.651,-159.691,1,0.03,1.61,0.0748,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Coffee Maker,1,800,0,,,3.1,1.7,47.6,0.8,38.08,5.2627,3,1864.334,257.651,-159.691,1,2.04,1.29,3.9934,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Dishwasher,1,1200,0,,,6.8,4.6,128.8,1.2,154.56,21.3602,3,1864.334,257.651,-159.691,1,8.29,3.5,16.2523,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Clothes Dryer,1,5000,0,,,6.0,3.1,86.8,5.0,434.0,59.9788,3,1864.334,257.651,-159.691,1,23.28,2.36,45.6613,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Water Heater,1,4000,0,,,6.7,3.7,103.6,4.0,414.4,57.2701,1,1864.334,257.651,-159.691,1,22.23,1.41,21.8245,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Gaming Console,1,150,0,,,5.7,5.6,156.8,0.15,23.52,3.2505,3,1864.334,257.651,-159.691,1,1.26,4.26,2.4727,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Television,1,150,0,,,5.1,4.4,123.2,0.15,18.48,2.5539,3,1864.334,257.651,-159.691,1,0.99,3.35,1.9445,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Space Heater,1,1500,0,,,6.1,4.8,134.4,1.5,201.6,27.8611,2,1864.334,257.651,-159.691,1,10.81,2.43,14.1047,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Desktop Computer,1,200,0,,,1.2,0.8,22.4,0.2,4.48,0.6191,3,1864.334,257.651,-159.691,1,0.24,0.61,0.4721,275.0642,283.4161,117.55
68,1,28,5,urban,1,13,97.96,0.1382,Electric Oven,1,2400,0,,,7.8,6.6,184.8,2.4,443.52,61.2945,2,1864.334,257.651,-159.691,1,23.79,3.35,31.1116,275.0642,283.4161,117.55
69,12,28,5,urban,1,12,254.23,0.1311,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.2149,1,760.44,99.6938,154.5362,0,13.26,24.0,13.2149,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.059,2,760.44,99.6938,154.5362,0,0.06,1.61,0.0591,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,LED Lighting,2,120,0,,,6.5,5.0,280.0,0.12,16.8,2.2025,1,760.44,99.6938,154.5362,0,2.21,5.0,2.2025,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Microwave,1,1000,0,,,2.4,1.6,44.8,1.0,44.8,5.8733,2,760.44,99.6938,154.5362,0,5.89,1.6,5.8733,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Ceiling Fan,3,225,0,,,7.4,6.7,562.8,0.225,42.21,5.5337,2,760.44,99.6938,154.5362,0,5.55,6.7,5.5337,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Air Conditioner,1,1500,0,,,2.0,1.1,30.8,1.5,46.2,6.0568,2,760.44,99.6938,154.5362,0,6.08,1.1,6.0568,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Clothes Dryer,1,5000,0,,,2.0,0.9,25.2,5.0,126.0,16.5186,3,760.44,99.6938,154.5362,0,16.57,0.9,16.5186,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Electric Oven,1,2400,0,,,3.3,2.5,70.0,2.4,168.0,22.0248,2,760.44,99.6938,154.5362,0,22.09,2.5,22.0248,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Washing Machine,1,500,0,,,4.7,2.4,67.2,0.5,33.6,4.405,2,760.44,99.6938,154.5362,0,4.42,2.4,4.405,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Electric Stove,1,2000,0,,,2.2,2.1,58.8,2.0,117.6,15.4174,1,760.44,99.6938,154.5362,0,15.46,2.1,15.4174,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Coffee Maker,1,800,0,,,3.4,1.9,53.2,0.8,42.56,5.5796,3,760.44,99.6938,154.5362,0,5.6,1.9,5.5796,116.2124,109.6632,305.08
69,12,28,5,urban,1,12,254.23,0.1311,Gaming Console,1,150,0,,,6.4,5.1,142.8,0.15,21.42,2.8082,3,760.44,99.6938,154.5362,0,2.82,5.1,2.8082,116.2124,109.6632,305.08
70,10,30,6,rural,1,10,117.29,0.0992,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,10.7136,1,1410.735,139.945,-22.655,1,7.66,20.11,8.9771,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0446,2,1410.735,139.945,-22.655,1,0.03,1.5,0.0446,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,LED Lighting,2,120,0,,,6.9,5.7,342.0,0.12,20.52,2.0356,1,1410.735,139.945,-22.655,1,1.45,4.78,1.707,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Ceiling Fan,3,225,0,,,2.9,1.1,99.0,0.225,7.425,0.7366,2,1410.735,139.945,-22.655,1,0.53,1.1,0.7366,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Clothes Dryer,1,5000,0,,,5.7,3.2,96.0,5.0,480.0,47.616,3,1410.735,139.945,-22.655,1,34.02,3.2,47.616,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Vacuum Cleaner,1,1400,0,,,7.9,6.9,207.0,1.4,289.8,28.7482,3,1410.735,139.945,-22.655,1,20.54,6.9,28.7482,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Microwave,1,1000,0,,,7.7,6.6,198.0,1.0,198.0,19.6416,2,1410.735,139.945,-22.655,1,14.04,6.6,19.6416,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Electric Oven,1,2400,0,,,3.0,1.5,45.0,2.4,108.0,10.7136,2,1410.735,139.945,-22.655,1,7.66,1.5,10.7136,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Electric Stove,1,2000,0,,,6.0,3.3,99.0,2.0,198.0,19.6416,1,1410.735,139.945,-22.655,1,14.04,2.77,16.487,153.337,153.9395,140.75
70,10,30,6,rural,1,10,117.29,0.0992,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0536,3,1410.735,139.945,-22.655,1,0.04,1.5,0.0536,153.337,153.9395,140.75
71,12,30,4,rural,1,10,124.9,0.1266,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,13.6728,1,1288.23,163.0899,-38.1899,1,8.38,18.38,10.4711,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.057,2,1288.23,163.0899,-38.1899,1,0.03,1.5,0.057,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,LED Lighting,1,60,0,,,4.3,4.1,123.0,0.06,7.38,0.9343,1,1288.23,163.0899,-38.1899,1,0.57,3.14,0.7155,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Water Heater,1,4000,0,,,2.6,1.2,36.0,4.0,144.0,18.2304,1,1288.23,163.0899,-38.1899,1,11.18,0.92,13.9766,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Microwave,1,1000,0,,,1.7,0.9,27.0,1.0,27.0,3.4182,2,1288.23,163.0899,-38.1899,1,2.1,0.9,3.4182,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Washing Machine,1,500,0,,,4.3,3.3,99.0,0.5,49.5,6.2667,2,1288.23,163.0899,-38.1899,1,3.84,3.3,6.2667,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Clothes Dryer,1,5000,0,,,2.0,2.0,60.0,5.0,300.0,37.98,3,1288.23,163.0899,-38.1899,1,23.29,2.0,37.98,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Electric Oven,1,2400,0,,,7.8,3.2,96.0,2.4,230.4,29.1686,2,1288.23,163.0899,-38.1899,1,17.88,3.2,29.1686,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Space Heater,1,1500,0,,,5.6,5.1,153.0,1.5,229.5,29.0547,2,1288.23,163.0899,-38.1899,1,17.82,5.1,29.0547,180.1809,179.3989,149.88
71,12,30,4,rural,1,10,124.9,0.1266,Electric Stove,1,2000,0,,,4.3,3.2,96.0,2.0,192.0,24.3072,1,1288.23,163.0899,-38.1899,1,14.9,2.45,18.6102,180.1809,179.3989,149.88
72,11,28,3,rural,0,8,367.78,0.101,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,10.1808,1,433.074,43.7405,324.0395,0,23.28,24.0,10.1808,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0455,2,433.074,43.7405,324.0395,0,0.1,1.61,0.0455,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,LED Lighting,2,120,0,,,8.7,5.9,330.4,0.12,19.824,2.0022,1,433.074,43.7405,324.0395,0,4.58,5.9,2.0022,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Washing Machine,1,500,0,,,6.2,5.6,156.8,0.5,78.4,7.9184,2,433.074,43.7405,324.0395,0,18.1,5.6,7.9184,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Television,1,150,0,,,3.0,1.0,28.0,0.15,4.2,0.4242,3,433.074,43.7405,324.0395,0,0.97,1.0,0.4242,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.2626,2,433.074,43.7405,324.0395,0,0.6,1.43,0.2629,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Space Heater,1,1500,0,,,3.1,2.2,61.6,1.5,92.4,9.3324,2,433.074,43.7405,324.0395,0,21.34,2.2,9.3324,56.4665,48.1146,441.34
72,11,28,3,rural,0,8,367.78,0.101,Dishwasher,1,1200,0,,,7.5,4.0,112.0,1.2,134.4,13.5744,3,433.074,43.7405,324.0395,0,31.03,4.0,13.5744,56.4665,48.1146,441.34
73,3,31,4,rural,1,7,213.81,0.1032,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,11.5171,1,354.811,36.6166,177.1934,0,31.45,24.0,11.5171,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0464,2,354.811,36.6166,177.1934,0,0.13,1.45,0.0464,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,LED Lighting,3,180,0,,,5.5,3.7,344.1,0.18,20.646,2.1307,1,354.811,36.6166,177.1934,0,5.82,3.7,2.1307,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,Desktop Computer,1,200,0,,,6.2,5.3,164.3,0.2,32.86,3.3912,3,354.811,36.6166,177.1934,0,9.26,5.3,3.3912,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,Television,1,150,0,,,5.0,4.2,130.2,0.15,19.53,2.0155,3,354.811,36.6166,177.1934,0,5.5,4.2,2.0155,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,Electric Oven,1,2400,0,,,2.2,2.0,62.0,2.4,148.8,15.3562,2,354.811,36.6166,177.1934,0,41.94,2.0,15.3562,51.013,40.2783,256.57
73,3,31,4,rural,1,7,213.81,0.1032,Ceiling Fan,2,150,0,,,6.8,4.5,279.0,0.15,20.925,2.1595,2,354.811,36.6166,177.1934,0,5.9,4.5,2.1595,51.013,40.2783,256.57
74,3,28,1,rural,1,6,217.11,0.1196,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,12.0557,1,552.498,66.0788,151.0312,0,18.24,24.0,12.0557,81.1484,72.6867,260.53
74,3,28,1,rural,1,6,217.11,0.1196,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0538,2,552.498,66.0788,151.0312,0,0.08,1.61,0.0539,81.1484,72.6867,260.53
74,3,28,1,rural,1,6,217.11,0.1196,LED Lighting,2,120,0,,,8.5,8.3,464.8,0.12,27.888,3.3354,1,552.498,66.0788,151.0312,0,5.05,8.3,3.3354,81.1484,72.6867,260.53
74,3,28,1,rural,1,6,217.11,0.1196,Water Heater,1,4000,0,,,3.1,2.5,70.0,4.0,280.0,33.488,1,552.498,66.0788,151.0312,0,50.68,2.5,33.488,81.1484,72.6867,260.53
74,3,28,1,rural,1,6,217.11,0.1196,Vacuum Cleaner,1,1400,0,,,1.1,0.8,22.4,1.4,31.36,3.7507,3,552.498,66.0788,151.0312,0,5.68,0.8,3.7507,81.1484,72.6867,260.53
74,3,28,1,rural,1,6,217.11,0.1196,Electric Stove,1,2000,0,,,5.8,2.0,56.0,2.0,112.0,13.3952,1,552.498,66.0788,151.0312,0,20.27,2.0,13.3952,81.1484,72.6867,260.53
75,3,30,1,rural,0,10,290.13,0.1193,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,12.8844,1,1058.28,126.2527,163.8773,0,10.21,24.0,12.8844,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0537,2,1058.28,126.2527,163.8773,0,0.04,1.5,0.0537,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,LED Lighting,2,120,0,,,4.9,4.4,264.0,0.12,15.84,1.8897,1,1058.28,126.2527,163.8773,0,1.5,4.4,1.8897,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Electric Stove,1,2000,0,,,5.2,3.1,93.0,2.0,186.0,22.1898,1,1058.28,126.2527,163.8773,0,17.58,3.1,22.1898,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Clothes Dryer,1,5000,0,,,4.8,3.0,90.0,5.0,450.0,53.685,3,1058.28,126.2527,163.8773,0,42.52,3.0,53.685,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Television,1,150,0,,,4.8,3.7,111.0,0.15,16.65,1.9863,3,1058.28,126.2527,163.8773,0,1.57,3.7,1.9863,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Gaming Console,1,150,0,,,2.5,1.2,36.0,0.15,5.4,0.6442,3,1058.28,126.2527,163.8773,0,0.51,1.2,0.6442,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0644,3,1058.28,126.2527,163.8773,0,0.05,1.5,0.0644,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Vacuum Cleaner,1,1400,0,,,6.3,5.7,171.0,1.4,239.4,28.5604,3,1058.28,126.2527,163.8773,0,22.62,5.7,28.5604,142.3582,138.878,348.16
75,3,30,1,rural,0,10,290.13,0.1193,Dishwasher,1,1200,0,,,1.6,1.0,30.0,1.2,36.0,4.2948,3,1058.28,126.2527,163.8773,0,3.4,1.0,4.2948,142.3582,138.878,348.16
76,2,31,6,rural,1,9,89.27,0.1266,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,14.1286,1,789.5395,99.9559,-10.6859,1,14.13,21.43,12.6156,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.057,2,789.5395,99.9559,-10.6859,1,0.06,1.45,0.0569,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,LED Lighting,1,60,0,,,8.1,7.2,223.2,0.06,13.392,1.6954,1,789.5395,99.9559,-10.6859,1,1.7,6.43,1.5141,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Microwave,1,1000,0,,,4.4,4.1,127.1,1.0,127.1,16.0909,2,789.5395,99.9559,-10.6859,1,16.1,4.1,16.0909,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Television,1,150,0,,,4.1,1.4,43.4,0.15,6.51,0.8242,3,789.5395,99.9559,-10.6859,1,0.82,1.4,0.8242,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Gaming Console,1,150,0,,,1.9,1.1,34.1,0.15,5.115,0.6476,3,789.5395,99.9559,-10.6859,1,0.65,1.1,0.6476,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Space Heater,1,1500,0,,,4.9,3.4,105.4,1.5,158.1,20.0155,2,789.5395,99.9559,-10.6859,1,20.02,3.4,20.0155,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Water Heater,1,4000,0,,,5.7,2.9,89.9,4.0,359.6,45.5254,1,789.5395,99.9559,-10.6859,1,45.55,2.59,40.6589,117.6166,109.9515,107.12
76,2,31,6,rural,1,9,89.27,0.1266,Ceiling Fan,1,75,0,,,3.8,3.3,102.3,0.075,7.6725,0.9713,2,789.5395,99.9559,-10.6859,1,0.97,3.3,0.9713,117.6166,109.9515,107.12
77,10,28,6,urban,1,7,65.85,0.1197,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,12.0658,1,427.114,51.1256,14.7244,0,23.6,24.0,12.0658,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0539,2,427.114,51.1256,14.7244,0,0.11,1.61,0.054,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,LED Lighting,1,60,0,,,5.7,3.8,106.4,0.06,6.384,0.7642,1,427.114,51.1256,14.7244,0,1.49,3.8,0.7642,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,Washing Machine,1,500,0,,,1.9,1.4,39.2,0.5,19.6,2.3461,2,427.114,51.1256,14.7244,0,4.59,1.4,2.3461,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,Dishwasher,1,1200,0,,,6.1,5.9,165.2,1.2,198.24,23.7293,3,427.114,51.1256,14.7244,0,46.41,5.9,23.7293,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,Coffee Maker,1,800,0,,,3.6,3.3,92.4,0.8,73.92,8.8482,3,427.114,51.1256,14.7244,0,17.31,3.3,8.8482,66.2078,56.2382,79.02
77,10,28,6,urban,1,7,65.85,0.1197,Ceiling Fan,2,150,0,,,7.1,6.6,369.6,0.15,27.72,3.3181,2,427.114,51.1256,14.7244,0,6.49,6.6,3.3181,66.2078,56.2382,79.02
78,11,31,4,urban,1,11,356.09,0.1205,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.4478,1,808.753,97.4548,258.6352,0,13.8,24.0,13.4478,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0542,2,808.753,97.4548,258.6352,0,0.06,1.45,0.0542,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,LED Lighting,1,60,0,,,9.9,7.8,241.8,0.06,14.508,1.7482,1,808.753,97.4548,258.6352,0,1.79,7.8,1.7482,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Electric Stove,1,2000,0,,,6.0,3.6,111.6,2.0,223.2,26.8956,1,808.753,97.4548,258.6352,0,27.6,3.6,26.8956,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Television,1,150,0,,,3.7,1.7,52.7,0.15,7.905,0.9526,3,808.753,97.4548,258.6352,0,0.98,1.7,0.9526,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Water Heater,1,4000,0,,,4.2,1.7,52.7,4.0,210.8,25.4014,1,808.753,97.4548,258.6352,0,26.06,1.7,25.4014,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Laptop,1,65,1,2.0,20.0,1.29,1.29,40.0,0.065,2.6,0.3133,2,808.753,97.4548,258.6352,0,0.32,1.29,0.3132,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Coffee Maker,1,800,0,,,2.3,2.1,65.1,0.8,52.08,6.2756,3,808.753,97.4548,258.6352,0,6.44,2.1,6.2756,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Dishwasher,1,1200,0,,,6.4,2.1,65.1,1.2,78.12,9.4135,3,808.753,97.4548,258.6352,0,9.66,2.1,9.4135,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Tablet Charger,1,12,1,3.0,15.0,1.45,1.45,45.0,0.012,0.54,0.0651,3,808.753,97.4548,258.6352,0,0.07,1.45,0.065,114.2646,107.2003,427.31
78,11,31,4,urban,1,11,356.09,0.1205,Air Conditioner,1,1500,0,,,2.8,2.3,71.3,1.5,106.95,12.8875,2,808.753,97.4548,258.6352,0,13.22,2.3,12.8875,114.2646,107.2003,427.31
79,2,28,1,urban,1,6,257.88,0.1389,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.0011,1,154.082,21.4019,236.4781,0,65.42,24.0,14.0011,38.9033,23.5421,309.46
79,2,28,1,urban,1,6,257.88,0.1389,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0625,2,154.082,21.4019,236.4781,0,0.29,1.61,0.0626,38.9033,23.5421,309.46
79,2,28,1,urban,1,6,257.88,0.1389,LED Lighting,2,120,0,,,5.4,3.7,207.2,0.12,12.432,1.7268,1,154.082,21.4019,236.4781,0,8.07,3.7,1.7268,38.9033,23.5421,309.46
79,2,28,1,urban,1,6,257.88,0.1389,Ceiling Fan,1,75,0,,,2.0,2.0,56.0,0.075,4.2,0.5834,2,154.082,21.4019,236.4781,0,2.73,2.0,0.5834,38.9033,23.5421,309.46
79,2,28,1,urban,1,6,257.88,0.1389,Washing Machine,1,500,0,,,2.6,2.4,67.2,0.5,33.6,4.667,2,154.082,21.4019,236.4781,0,21.81,2.4,4.667,38.9033,23.5421,309.46
79,2,28,1,urban,1,6,257.88,0.1389,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3611,2,154.082,21.4019,236.4781,0,1.69,1.43,0.3615,38.9033,23.5421,309.46
80,10,31,5,rural,1,9,320.39,0.1112,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,12.4099,1,1323.154,147.1346,173.2554,0,8.43,24.0,12.4099,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.05,2,1323.154,147.1346,173.2554,0,0.03,1.45,0.05,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,LED Lighting,2,120,0,,,5.7,4.7,291.4,0.12,17.484,1.9442,1,1323.154,147.1346,173.2554,0,1.32,4.7,1.9442,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Clothes Dryer,1,5000,0,,,5.1,4.2,130.2,5.0,651.0,72.3912,3,1323.154,147.1346,173.2554,0,49.2,4.2,72.3912,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Microwave,1,1000,0,,,2.2,1.7,52.7,1.0,52.7,5.8602,2,1323.154,147.1346,173.2554,0,3.98,1.7,5.8602,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Desktop Computer,1,200,0,,,4.9,1.6,49.6,0.2,9.92,1.1031,3,1323.154,147.1346,173.2554,0,0.75,1.6,1.1031,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Water Heater,1,4000,0,,,3.4,2.6,80.6,4.0,322.4,35.8509,1,1323.154,147.1346,173.2554,0,24.37,2.6,35.8509,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Electric Stove,1,2000,0,,,3.7,2.5,77.5,2.0,155.0,17.236,1,1323.154,147.1346,173.2554,0,11.71,2.5,17.236,162.647,161.8481,384.47
80,10,31,5,rural,1,9,320.39,0.1112,Laptop,1,65,1,2.0,20.0,1.29,1.29,40.0,0.065,2.6,0.2891,2,1323.154,147.1346,173.2554,0,0.2,1.29,0.2891,162.647,161.8481,384.47
81,7,28,6,rural,1,13,154.96,0.1288,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,12.983,1,1136.288,146.354,8.606,0,8.87,24.0,12.983,162.5828,160.9894,185.95
